customer_id,fashion_news,club_member,age
24365,0,0,37
24366,0,0,55
24367,0,0,49
24368,0,0,49
24369,1,1,25
24370,1,1,26
24371,0,0,22
24372,0,0,35
24373,1,1,32
24374,1,1,22
24375,1,1,24
24376,1,1,26
24377,1,1,43
24378,1,1,68
24379,1,1,36
24380,0,0,22
24381,0,0,23
24382,0,0,24
24383,1,1,39
24384,1,1,47
24385,1,1,31
24386,0,0,30
24387,1,1,27
24388,1,1,50
24389,1,1,28
24390,1,1,33
24391,0,0,24
24392,1,1,44
24393,1,1,64
24394,0,0,24
24395,0,0,59
24396,0,0,25
24397,0,0,26
24398,1,1,33
24399,1,1,24
24400,1,1,38
24401,1,1,53
24402,0,0,47
24403,1,1,45
24404,0,0,24
24405,1,1,25
24406,0,0,24
24407,1,1,21
24408,0,0,34
24409,1,1,36
24410,1,1,39
24411,1,1,35
24412,0,0,23
24413,1,1,21
24414,1,1,45
24415,0,0,32
24416,1,1,34
24417,0,0,27
24418,1,1,26
24419,0,0,28
24420,1,1,35
24421,0,0,32
24422,1,1,27
24423,0,0,25
24424,1,1,28
24425,0,0,41
24426,1,1,19
24427,1,1,20
24428,0,0,31
24429,0,0,25
24430,1,1,35
24431,1,1,31
24432,0,0,25
24433,1,1,52
24434,0,0,28
24435,1,1,47
24436,1,1,24
24437,0,0,23
24438,1,1,45
24439,1,1,55
24440,1,1,18
24441,0,0,63
24442,1,1,29
24443,0,0,26
24444,0,0,17
24445,0,0,32
24446,1,1,39
24447,0,0,30
24448,0,0,48
24449,0,0,25
24450,1,1,54
24451,1,1,33
24452,0,0,28
24453,0,0,53
24454,1,1,25
24455,0,0,51
24456,0,0,53
24457,1,1,63
24458,1,1,37
24459,0,0,48
24460,1,1,24
24461,1,1,27
24462,0,0,40
24463,1,1,31
24464,0,0,21
24465,0,0,53
24466,0,0,27
24467,0,0,30
24468,1,1,59
24469,1,1,29
24470,1,1,28
24471,1,1,27
24472,0,0,28
24473,1,1,53
24474,0,0,24
24475,1,0,52
24476,1,1,45
24477,0,0,46
24478,1,1,59
24479,1,1,56
24480,0,0,25
24481,1,1,39
24482,1,1,37
24483,1,1,22
24484,1,1,30
24485,1,1,60
24486,1,1,57
24487,0,0,29
24488,1,1,22
24489,1,1,26
24490,0,0,
24491,0,0,29
24492,0,0,51
24493,0,0,49
24494,0,0,30
24495,1,1,30
24496,1,1,25
24497,1,1,23
24498,0,0,31
24499,1,1,31
24500,0,0,24
24501,0,0,27
24502,1,1,31
24503,0,0,51
24504,1,1,53
24505,0,0,57
24506,1,1,38
24507,1,1,30
24508,0,0,27
24509,1,1,24
24510,1,1,24
24511,1,1,24
24512,0,0,28
24513,0,0,33
24514,0,0,52
24515,0,0,21
24516,1,1,27
24517,1,1,44
24518,0,0,54
24519,1,1,31
24520,0,0,33
24521,1,1,32
24522,1,1,23
24523,1,1,52
24524,1,1,21
24525,0,0,23
24526,1,1,28
24527,1,1,24
24528,1,1,26
24529,0,0,32
24530,0,0,21
24531,1,1,46
24532,1,1,25
24533,0,0,23
24534,0,0,23
24535,1,1,38
24536,0,0,49
24537,1,1,46
24538,1,1,29
24539,0,0,25
24540,0,0,29
24541,1,1,24
24542,1,1,23
24543,1,1,28
24544,1,1,30
24545,0,0,48
24546,0,0,54
24547,1,1,25
24548,1,1,22
24549,0,0,31
24550,0,0,31
24551,1,1,20
24552,1,1,31
24553,0,0,46
24554,0,0,33
24555,0,0,55
24556,0,0,28
24557,0,0,26
24558,1,1,20
24559,0,0,26
24560,0,0,39
24561,1,1,61
24562,0,0,32
24563,1,1,17
24564,1,1,29
24565,1,1,51
24566,1,1,38
24567,1,1,31
24568,0,0,46
24569,1,1,22
24570,0,0,21
24571,1,1,22
24572,1,1,56
24573,0,0,24
24574,1,1,30
24575,0,0,26
24576,1,1,52
24577,0,0,23
24578,0,0,28
24579,1,1,23
24580,1,1,62
24581,0,0,48
24582,0,0,59
24583,0,0,23
24584,1,1,30
24585,0,0,30
24586,0,0,23
24587,1,1,29
24588,0,0,30
24589,1,1,25
24590,1,1,17
24591,0,0,19
24592,0,0,47
24593,0,0,49
24594,1,1,22
24595,0,0,33
24596,1,1,29
24597,0,0,23
24598,1,1,44
24599,1,1,48
24600,1,1,24
24601,1,1,31
24602,1,1,29
24603,0,0,31
24604,0,0,54
24605,0,0,27
24606,1,1,41
24607,0,0,60
24608,0,0,19
24609,1,1,21
24610,1,1,53
24611,1,1,22
24612,0,0,40
24613,1,1,35
24614,0,0,24
24615,0,0,24
24616,1,1,22
24617,0,0,22
24618,1,1,25
24619,1,1,46
24620,0,0,52
24621,0,0,26
24622,1,1,32
24623,0,0,27
24624,0,0,60
24625,0,0,56
24626,0,0,34
24627,1,1,25
24628,1,1,28
24629,0,0,24
24630,0,0,53
24631,0,0,57
24632,0,0,27
24633,0,0,40
24634,0,0,27
24635,0,0,48
24636,1,1,29
24637,0,0,36
24638,1,1,33
24639,0,0,30
24640,0,0,17
24641,1,1,34
24642,0,0,25
24643,0,0,24
24644,1,1,22
24645,0,0,29
24646,0,0,55
24647,0,0,29
24648,1,1,20
24649,0,0,26
24650,1,1,27
24651,1,1,25
24652,0,0,29
24653,1,1,20
24654,0,0,27
24655,0,0,24
24656,0,0,28
24657,1,1,23
24658,1,1,52
24659,0,0,28
24660,1,1,33
24661,1,1,48
24662,1,1,25
24663,0,0,27
24664,0,0,28
24665,1,1,20
24666,1,1,34
24667,0,0,30
24668,0,0,54
24669,1,1,61
24670,0,0,47
24671,1,1,51
24672,1,1,26
24673,0,0,26
24674,0,0,23
24675,1,1,18
24676,1,1,52
24677,0,0,24
24678,1,1,24
24679,0,0,30
24680,0,0,34
24681,0,0,29
24682,0,0,47
24683,0,0,17
24684,0,0,31
24685,1,1,25
24686,0,0,41
24687,1,1,20
24688,1,1,52
24689,1,1,27
24690,0,0,37
24691,0,0,27
24692,0,0,22
24693,0,0,22
24694,1,1,26
24695,1,1,56
24696,1,1,21
24697,1,1,36
24698,1,1,46
24699,1,1,55
24700,0,0,25
24701,1,1,29
24702,0,0,27
24703,0,0,26
24704,1,1,49
24705,1,1,23
24706,1,1,20
24707,1,1,46
24708,1,1,60
24709,1,1,35
24710,0,0,55
24711,1,1,60
24712,1,1,51
24713,1,1,23
24714,0,0,26
24715,0,0,24
24716,0,0,51
24717,1,1,28
24718,1,1,22
24719,1,1,35
24720,0,0,31
24721,1,1,51
24722,0,0,22
24723,0,0,34
24724,1,0,23
24725,1,1,31
24726,0,0,22
24727,1,1,51
24728,0,0,23
24729,0,0,29
24730,1,1,24
24731,1,1,24
24732,0,0,26
24733,1,1,47
24734,0,0,43
24735,0,0,29
24736,0,0,29
24737,1,1,29
24738,0,0,21
24739,1,1,22
24740,0,0,41
24741,0,0,33
24742,0,0,45
24743,0,0,29
24744,1,1,31
24745,0,0,39
24746,1,1,32
24747,0,0,59
24748,0,0,29
24749,0,0,22
24750,0,0,24
24751,1,1,44
24752,0,0,48
24753,1,1,42
24754,0,0,21
24755,1,1,31
24756,1,1,30
24757,0,0,26
24758,0,0,24
24759,0,0,27
24760,0,0,48
24761,1,1,24
24762,1,1,24
24763,0,0,32
24764,1,1,21
24765,1,1,38
24766,1,1,22
24767,1,1,43
24768,0,0,59
24769,0,0,49
24770,0,0,24
24771,0,0,25
24772,1,1,22
24773,1,1,61
24774,1,1,27
24775,0,0,26
24776,0,0,31
24777,0,0,50
24778,1,1,54
24779,0,0,51
24780,1,1,25
24781,1,1,36
24782,0,0,51
24783,1,1,56
24784,0,0,24
24785,0,0,20
24786,0,0,23
24787,0,0,51
24788,1,1,27
24789,0,0,21
24790,0,0,24
24791,1,1,22
24792,1,1,17
24793,1,1,52
24794,0,0,28
24795,1,1,23
24796,0,0,32
24797,0,0,23
24798,0,0,26
24799,0,0,28
24800,1,1,51
24801,0,0,24
24802,0,0,23
24803,0,0,29
24804,1,1,53
24805,1,1,24
24806,1,1,39
24807,0,0,54
24808,0,0,59
24809,0,0,40
24810,1,1,27
24811,0,0,50
24812,0,0,29
24813,0,0,48
24814,0,0,42
24815,0,0,29
24816,0,0,47
24817,0,0,45
24818,0,0,35
24819,0,0,31
24820,0,0,26
24821,0,0,34
24822,0,0,49
24823,0,0,54
24824,1,1,54
24825,0,0,54
24826,1,1,34
24827,0,0,31
24828,1,1,48
24829,0,0,62
24830,1,1,20
24831,0,0,40
24832,0,0,31
24833,1,1,40
24834,1,1,40
24835,1,0,44
24836,0,0,24
24837,0,0,53
24838,0,0,26
24839,0,0,47
24840,0,0,43
24841,1,1,23
24842,0,0,56
24843,0,0,26
24844,0,0,29
24845,0,0,63
24846,1,1,26
24847,0,0,50
24848,1,1,22
24849,0,0,22
24850,1,1,27
24851,0,0,27
24852,1,1,32
24853,1,1,33
24854,0,0,67
24855,0,0,46
24856,0,0,20
24857,1,1,19
24858,1,1,30
24859,0,0,30
24860,0,0,37
24861,1,1,29
24862,1,1,21
24863,0,0,31
24864,0,0,34
24865,1,1,57
24866,0,0,27
24867,0,0,62
24868,1,1,32
24869,0,0,51
24870,0,0,20
24871,1,1,28
24872,0,0,37
24873,0,0,29
24874,0,0,23
24875,1,1,31
24876,1,1,32
24877,1,1,21
24878,0,0,29
24879,1,1,19
24880,1,1,27
24881,0,0,28
24882,1,1,39
24883,0,0,24
24884,1,1,39
24885,0,0,49
24886,0,0,18
24887,0,0,35
24888,1,1,31
24889,1,0,25
24890,1,1,29
24891,0,0,55
24892,1,1,57
24893,1,1,41
24894,0,0,28
24895,1,1,58
24896,0,0,22
24897,0,0,23
24898,0,0,22
24899,0,0,26
24900,0,0,25
24901,0,0,27
24902,0,0,28
24903,0,0,57
24904,1,1,48
24905,0,0,23
24906,0,0,21
24907,0,0,53
24908,1,1,31
24909,1,1,50
24910,0,0,18
24911,0,0,52
24912,1,0,20
24913,1,1,55
24914,0,0,30
24915,0,0,51
24916,0,0,54
24917,0,0,27
24918,1,1,21
24919,0,0,27
24920,0,0,34
24921,1,1,28
24922,0,0,32
24923,1,1,49
24924,1,1,22
24925,1,1,37
24926,1,1,25
24927,1,1,51
24928,0,0,17
24929,0,0,56
24930,0,0,19
24931,0,0,36
24932,0,0,30
24933,1,1,25
24934,0,0,37
24935,0,0,35
24936,1,1,38
24937,1,1,25
24938,0,0,31
24939,0,0,24
24940,0,0,24
24941,0,0,22
24942,0,0,48
24943,0,0,25
24944,0,0,59
24945,0,0,30
24946,1,1,35
24947,1,1,24
24948,1,1,28
24949,1,1,50
24950,0,0,50
24951,1,1,52
24952,0,0,26
24953,0,0,35
24954,0,0,39
24955,1,1,19
24956,0,0,44
24957,1,1,59
24958,0,0,29
24959,0,0,22
24960,1,1,32
24961,1,1,30
24962,1,1,54
24963,1,1,35
24964,0,0,22
24965,1,1,24
24966,1,1,23
24967,1,1,39
24968,0,0,54
24969,0,0,30
24970,1,1,64
24971,0,0,28
24972,0,0,28
24973,0,0,53
24974,1,1,30
24975,1,1,40
24976,0,0,26
24977,0,0,23
24978,1,1,45
24979,1,1,28
24980,1,1,41
24981,1,1,22
24982,1,1,37
24983,0,0,55
24984,1,1,62
24985,1,1,26
24986,0,0,63
24987,1,1,26
24988,0,0,26
24989,1,1,25
24990,1,1,38
24991,1,1,30
24992,0,0,48
24993,0,0,29
24994,1,1,49
24995,0,0,53
24996,1,1,39
24997,0,0,29
24998,1,1,34
24999,0,0,25
25000,1,1,57
25001,0,0,23
25002,0,0,22
25003,1,1,25
25004,1,1,61
25005,0,0,27
25006,1,1,26
25007,0,0,37
25008,0,0,41
25009,0,0,44
25010,1,1,39
25011,1,1,36
25012,1,1,28
25013,1,1,50
25014,1,1,25
25015,0,0,58
25016,0,0,43
25017,1,1,29
25018,0,0,27
25019,0,0,24
25020,0,0,58
25021,1,1,22
25022,0,0,56
25023,0,0,25
25024,0,0,33
25025,1,1,25
25026,1,1,26
25027,1,1,48
25028,1,1,26
25029,1,1,47
25030,1,1,20
25031,0,0,51
25032,0,0,52
25033,0,0,22
25034,0,0,55
25035,1,1,38
25036,0,0,21
25037,1,1,52
25038,1,1,50
25039,1,1,43
25040,1,1,35
25041,1,1,26
25042,0,0,17
25043,0,0,23
25044,0,0,21
25045,1,1,20
25046,0,0,48
25047,1,1,29
25048,0,0,26
25049,0,0,34
25050,0,0,30
25051,0,0,30
25052,1,1,34
25053,0,0,24
25054,1,1,30
25055,1,1,18
25056,0,0,29
25057,0,0,52
25058,0,0,21
25059,1,1,23
25060,1,1,22
25061,1,1,55
25062,1,1,31
25063,0,0,24
25064,0,0,53
25065,0,0,24
25066,1,1,31
25067,1,1,31
25068,1,1,20
25069,1,1,55
25070,0,0,51
25071,0,0,28
25072,1,1,21
25073,1,1,60
25074,1,1,23
25075,0,0,49
25076,1,1,22
25077,1,1,22
25078,1,1,49
25079,0,0,20
25080,1,1,21
25081,1,1,52
25082,1,1,34
25083,0,0,56
25084,0,0,56
25085,1,1,21
25086,0,0,26
25087,1,1,46
25088,0,0,50
25089,0,0,40
25090,1,1,23
25091,0,0,30
25092,1,1,32
25093,0,0,59
25094,0,0,30
25095,0,0,43
25096,0,0,21
25097,0,0,21
25098,0,0,41
25099,1,1,24
25100,0,0,23
25101,0,0,24
25102,1,1,32
25103,0,0,42
25104,1,1,41
25105,0,0,52
25106,0,0,27
25107,0,0,23
25108,0,0,55
25109,0,0,21
25110,1,1,28
25111,0,0,56
25112,0,0,57
25113,1,1,36
25114,1,1,50
25115,0,0,21
25116,1,1,37
25117,0,0,25
25118,0,0,24
25119,0,0,39
25120,0,0,26
25121,1,1,46
25122,1,1,37
25123,0,0,28
25124,0,0,51
25125,1,1,28
25126,0,0,27
25127,0,0,22
25128,1,1,36
25129,0,0,26
25130,0,0,53
25131,0,0,23
25132,0,0,41
25133,0,0,23
25134,1,1,24
25135,0,0,31
25136,1,1,25
25137,1,1,20
25138,1,1,22
25139,0,0,28
25140,1,1,32
25141,1,1,39
25142,0,0,45
25143,1,1,24
25144,0,0,28
25145,1,1,55
25146,0,0,19
25147,0,0,42
25148,1,1,27
25149,0,0,24
25150,1,1,28
25151,1,1,60
25152,0,0,41
25153,0,0,23
25154,0,0,47
25155,1,1,42
25156,0,0,25
25157,0,0,21
25158,0,0,60
25159,0,0,46
25160,0,0,56
25161,1,1,46
25162,0,0,43
25163,0,0,30
25164,1,1,53
25165,1,1,24
25166,0,0,46
25167,0,0,35
25168,1,1,28
25169,1,1,56
25170,0,0,39
25171,0,0,38
25172,1,1,23
25173,0,0,23
25174,1,1,23
25175,1,1,53
25176,0,0,52
25177,0,0,29
25178,1,1,58
25179,1,1,19
25180,1,1,22
25181,0,0,37
25182,1,1,44
25183,1,1,23
25184,1,1,55
25185,1,0,21
25186,1,1,50
25187,1,1,27
25188,1,1,25
25189,0,0,30
25190,1,1,57
25191,1,1,49
25192,0,0,48
25193,1,1,70
25194,0,0,57
25195,1,1,23
25196,0,0,52
25197,0,0,54
25198,1,1,32
25199,0,0,29
25200,0,0,35
25201,1,1,52
25202,1,1,55
25203,1,1,28
25204,0,0,24
25205,0,0,25
25206,0,0,23
25207,1,1,46
25208,1,1,26
25209,0,0,32
25210,0,0,26
25211,1,1,31
25212,0,0,23
25213,1,1,34
25214,1,1,49
25215,1,1,37
25216,0,0,35
25217,1,1,29
25218,1,1,46
25219,0,0,44
25220,0,0,23
25221,1,1,25
25222,0,0,29
25223,1,1,22
25224,0,0,22
25225,0,0,22
25226,0,0,59
25227,0,0,38
25228,1,1,61
25229,1,1,20
25230,1,1,30
25231,0,0,29
25232,0,0,23
25233,1,1,26
25234,0,0,25
25235,0,0,22
25236,0,0,32
25237,0,0,22
25238,0,0,29
25239,0,0,46
25240,1,1,31
25241,0,0,23
25242,1,1,29
25243,0,0,56
25244,0,0,54
25245,0,0,21
25246,0,0,23
25247,0,0,25
25248,1,1,27
25249,0,0,24
25250,0,0,23
25251,1,1,26
25252,1,1,47
25253,0,0,25
25254,0,0,56
25255,0,0,31
25256,0,0,23
25257,1,1,20
25258,1,1,25
25259,1,1,23
25260,1,1,30
25261,0,0,51
25262,1,1,23
25263,0,0,39
25264,1,1,45
25265,0,0,23
25266,0,0,22
25267,1,1,48
25268,0,0,36
25269,0,0,52
25270,0,0,18
25271,0,0,25
25272,1,1,20
25273,0,0,24
25274,1,1,27
25275,0,0,25
25276,0,0,42
25277,0,0,28
25278,0,0,23
25279,0,0,22
25280,1,0,36
25281,0,0,44
25282,0,0,56
25283,1,1,20
25284,0,0,28
25285,1,1,25
25286,0,0,27
25287,0,0,19
25288,0,0,64
25289,0,0,24
25290,0,0,25
25291,0,0,46
25292,0,0,30
25293,1,1,37
25294,1,1,51
25295,1,1,38
25296,0,0,28
25297,1,1,49
25298,0,0,23
25299,0,0,30
25300,0,0,26
25301,1,1,24
25302,0,0,30
25303,1,1,31
25304,0,0,58
25305,1,1,32
25306,1,1,51
25307,1,1,53
25308,0,0,24
25309,0,0,26
25310,1,1,56
25311,1,1,56
25312,0,0,22
25313,1,1,80
25314,0,0,30
25315,1,1,26
25316,0,0,27
25317,0,0,51
25318,0,0,34
25319,0,0,29
25320,0,0,
25321,0,0,25
25322,1,1,21
25323,0,0,48
25324,1,1,27
25325,0,0,25
25326,0,0,30
25327,0,0,27
25328,0,0,56
25329,1,1,44
25330,0,0,36
25331,1,1,48
25332,1,1,21
25333,0,0,33
25334,0,0,43
25335,1,1,49
25336,1,1,32
25337,0,0,58
25338,1,0,61
25339,1,1,23
25340,1,1,23
25341,1,1,27
25342,0,0,51
25343,0,0,25
25344,1,1,26
25345,0,0,28
25346,0,0,30
25347,0,0,23
25348,1,1,21
25349,0,0,49
25350,0,0,30
25351,1,1,58
25352,0,0,41
25353,1,1,31
25354,1,1,58
25355,0,0,51
25356,1,1,29
25357,0,0,29
25358,0,0,31
25359,0,0,21
25360,1,1,19
25361,0,0,25
25362,0,0,32
25363,1,1,33
25364,0,0,21
25365,1,1,23
25366,1,1,61
25367,1,1,26
25368,1,1,30
25369,0,0,28
25370,0,0,29
25371,0,0,24
25372,0,0,35
25373,1,1,21
25374,1,1,25
25375,1,1,20
25376,0,0,47
25377,1,1,51
25378,1,1,36
25379,1,1,21
25380,0,0,57
25381,0,0,28
25382,1,1,43
25383,0,0,56
25384,0,0,53
25385,1,1,26
25386,0,0,33
25387,0,0,37
25388,1,0,19
25389,1,1,26
25390,0,0,31
25391,0,0,27
25392,0,0,25
25393,1,1,33
25394,1,1,34
25395,1,1,31
25396,1,1,48
25397,0,0,24
25398,1,1,27
25399,0,0,21
25400,0,0,54
25401,0,0,29
25402,0,0,31
25403,0,0,38
25404,1,1,50
25405,0,0,54
25406,0,0,40
25407,0,0,21
25408,0,0,24
25409,1,1,49
25410,0,0,48
25411,1,1,53
25412,0,0,25
25413,0,0,50
25414,1,1,69
25415,0,0,57
25416,1,1,27
25417,1,1,19
25418,0,0,52
25419,1,1,24
25420,1,1,52
25421,1,1,27
25422,0,0,50
25423,0,0,50
25424,0,0,43
25425,0,0,29
25426,1,1,24
25427,1,1,22
25428,0,0,36
25429,0,0,22
25430,0,0,21
25431,1,1,67
25432,1,1,22
25433,0,0,25
25434,0,0,31
25435,0,0,29
25436,0,0,45
25437,1,1,65
25438,0,0,39
25439,1,1,50
25440,1,1,27
25441,0,0,30
25442,1,1,24
25443,0,0,37
25444,0,0,31
25445,0,0,26
25446,1,1,64
25447,0,0,44
25448,1,1,58
25449,1,1,29
25450,1,1,28
25451,1,1,24
25452,0,0,50
25453,1,1,23
25454,1,1,51
25455,0,0,25
25456,0,0,37
25457,1,1,24
25458,0,0,49
25459,1,1,21
25460,0,0,52
25461,1,1,29
25462,1,1,40
25463,0,0,59
25464,1,1,21
25465,0,0,31
25466,1,1,28
25467,0,0,30
25468,1,1,26
25469,0,0,33
25470,0,0,45
25471,1,1,39
25472,1,1,47
25473,0,0,30
25474,0,0,26
25475,0,0,54
25476,1,1,24
25477,1,1,47
25478,0,0,26
25479,0,0,34
25480,0,0,45
25481,0,0,24
25482,0,0,23
25483,1,1,24
25484,0,0,45
25485,0,0,25
25486,0,0,21
25487,1,1,54
25488,1,1,24
25489,1,1,32
25490,1,1,36
25491,0,0,26
25492,0,0,44
25493,1,1,36
25494,1,1,27
25495,0,0,25
25496,0,0,22
25497,0,0,22
25498,0,0,24
25499,1,1,42
25500,0,0,35
25501,0,0,27
25502,0,0,25
25503,1,1,31
25504,0,0,44
25505,1,1,46
25506,1,1,60
25507,1,1,29
25508,1,1,20
25509,0,0,24
25510,0,0,55
25511,1,1,39
25512,0,0,22
25513,1,1,31
25514,1,1,44
25515,1,1,29
25516,0,0,30
25517,0,0,30
25518,0,0,53
25519,0,0,32
25520,0,0,19
25521,1,1,27
25522,1,1,30
25523,1,1,40
25524,0,0,33
25525,0,0,31
25526,1,1,58
25527,1,1,25
25528,0,0,25
25529,0,0,63
25530,0,0,28
25531,0,0,27
25532,0,0,26
25533,1,1,25
25534,0,0,47
25535,1,1,38
25536,0,0,20
25537,0,0,58
25538,0,0,49
25539,1,1,25
25540,0,0,31
25541,0,0,33
25542,1,1,61
25543,1,1,31
25544,0,0,66
25545,1,1,28
25546,0,0,43
25547,1,1,42
25548,0,0,32
25549,1,1,29
25550,1,1,23
25551,1,1,26
25552,0,0,20
25553,1,1,37
25554,1,1,50
25555,1,1,23
25556,1,1,26
25557,0,0,41
25558,0,0,28
25559,1,1,54
25560,0,0,38
25561,1,1,52
25562,0,0,23
25563,0,0,47
25564,0,0,57
25565,0,0,25
25566,0,0,25
25567,1,1,27
25568,1,1,26
25569,1,1,50
25570,1,1,46
25571,0,0,48
25572,0,0,29
25573,0,0,49
25574,0,0,26
25575,0,0,27
25576,0,0,37
25577,1,1,23
25578,1,1,21
25579,1,1,44
25580,1,1,53
25581,0,0,57
25582,0,0,18
25583,0,0,29
25584,0,0,30
25585,1,1,29
25586,1,1,25
25587,1,1,28
25588,1,1,32
25589,1,1,24
25590,1,1,49
25591,0,0,28
25592,0,0,40
25593,1,1,58
25594,1,1,47
25595,1,1,29
25596,1,1,31
25597,0,0,38
25598,0,0,31
25599,0,0,30
25600,0,0,26
25601,0,0,51
25602,0,0,28
25603,0,0,48
25604,0,0,25
25605,1,1,52
25606,0,0,51
25607,1,1,23
25608,1,1,19
25609,0,0,53
25610,0,0,53
25611,0,0,28
25612,1,1,43
25613,0,0,27
25614,0,0,28
25615,0,0,22
25616,1,1,64
25617,0,0,56
25618,1,1,22
25619,1,1,30
25620,0,0,52
25621,1,1,26
25622,1,1,37
25623,1,1,28
25624,1,1,22
25625,0,0,45
25626,0,0,18
25627,0,0,27
25628,1,1,24
25629,1,1,38
25630,0,0,22
25631,0,0,22
25632,1,1,30
25633,1,1,31
25634,0,0,21
25635,0,0,22
25636,0,0,24
25637,1,1,23
25638,0,0,26
25639,0,0,21
25640,0,0,50
25641,1,1,26
25642,0,0,34
25643,1,1,61
25644,1,1,24
25645,1,1,27
25646,1,1,20
25647,1,1,23
25648,0,0,60
25649,0,0,22
25650,1,1,31
25651,1,1,44
25652,0,0,20
25653,1,1,30
25654,1,1,24
25655,1,1,62
25656,1,1,31
25657,0,0,62
25658,0,0,38
25659,1,1,48
25660,0,0,24
25661,1,1,22
25662,0,0,59
25663,1,1,50
25664,0,0,25
25665,1,1,49
25666,0,0,32
25667,0,0,27
25668,1,1,20
25669,1,1,47
25670,0,0,42
25671,1,1,21
25672,0,0,24
25673,0,0,43
25674,1,1,34
25675,1,1,43
25676,1,1,25
25677,0,0,47
25678,1,1,19
25679,0,0,29
25680,0,0,21
25681,0,0,29
25682,1,1,35
25683,1,1,26
25684,1,1,23
25685,0,0,35
25686,1,1,46
25687,1,1,22
25688,0,0,54
25689,1,1,28
25690,1,1,25
25691,1,1,24
25692,1,1,25
25693,0,0,22
25694,0,0,53
25695,0,0,37
25696,1,1,34
25697,1,1,24
25698,1,1,25
25699,1,1,48
25700,0,0,23
25701,0,0,36
25702,0,0,29
25703,0,0,48
25704,0,0,28
25705,0,0,26
25706,1,1,34
25707,1,1,22
25708,0,0,55
25709,1,1,57
25710,0,0,47
25711,0,0,26
25712,1,1,63
25713,0,0,43
25714,1,1,53
25715,1,1,35
25716,0,0,21
25717,0,0,59
25718,1,1,24
25719,0,0,48
25720,0,0,39
25721,0,0,37
25722,0,0,24
25723,1,1,23
25724,0,0,26
25725,0,0,34
25726,1,1,56
25727,0,0,36
25728,0,0,31
25729,1,1,54
25730,0,0,26
25731,1,1,67
25732,1,1,60
25733,0,0,44
25734,1,1,63
25735,1,1,17
25736,1,1,28
25737,0,0,37
25738,0,0,55
25739,1,1,35
25740,0,0,34
25741,0,0,22
25742,1,1,45
25743,0,0,53
25744,0,0,25
25745,0,0,57
25746,0,0,29
25747,1,1,56
25748,0,0,28
25749,1,1,33
25750,0,0,24
25751,0,0,31
25752,0,0,28
25753,1,1,26
25754,1,1,24
25755,0,0,30
25756,0,0,37
25757,1,1,29
25758,0,0,58
25759,0,0,33
25760,0,0,21
25761,1,1,29
25762,0,0,30
25763,0,0,47
25764,1,1,41
25765,1,1,32
25766,0,0,47
25767,1,1,33
25768,0,0,27
25769,1,1,25
25770,1,1,26
25771,1,1,27
25772,0,0,24
25773,1,1,21
25774,1,1,30
25775,0,0,52
25776,1,1,22
25777,0,0,44
25778,0,0,24
25779,1,1,55
25780,0,0,48
25781,0,0,52
25782,0,0,22
25783,1,1,50
25784,1,1,45
25785,1,1,36
25786,1,1,48
25787,1,1,30
25788,0,0,29
25789,0,0,28
25790,1,1,20
25791,1,1,28
25792,0,0,57
25793,0,0,26
25794,1,1,26
25795,0,0,34
25796,0,0,55
25797,1,1,28
25798,0,0,62
25799,0,0,21
25800,0,0,59
25801,1,1,44
25802,1,1,25
25803,1,0,42
25804,0,0,23
25805,0,0,18
25806,0,0,31
25807,0,0,48
25808,0,0,28
25809,0,0,25
25810,0,0,34
25811,0,0,24
25812,1,0,52
25813,0,0,29
25814,0,0,36
25815,0,0,28
25816,1,1,26
25817,0,0,24
25818,1,1,55
25819,1,1,19
25820,0,0,39
25821,0,0,60
25822,1,1,23
25823,0,0,25
25824,0,0,46
25825,0,0,21
25826,0,0,27
25827,1,1,60
25828,0,0,33
25829,1,1,36
25830,1,1,31
25831,0,0,28
25832,1,1,23
25833,0,0,35
25834,0,0,26
25835,0,0,51
25836,1,1,23
25837,0,0,30
25838,0,0,24
25839,0,0,28
25840,0,0,21
25841,0,0,49
25842,1,1,17
25843,0,0,28
25844,1,1,28
25845,0,0,18
25846,1,1,51
25847,0,0,27
25848,1,1,18
25849,0,0,33
25850,0,0,36
25851,0,0,25
25852,1,1,59
25853,1,1,28
25854,0,0,54
25855,0,0,54
25856,1,1,31
25857,0,0,26
25858,1,1,19
25859,1,1,27
25860,1,1,43
25861,0,0,23
25862,0,0,28
25863,1,1,54
25864,0,0,24
25865,0,0,20
25866,1,1,39
25867,1,1,26
25868,0,0,48
25869,0,0,31
25870,0,0,25
25871,1,1,23
25872,0,0,35
25873,1,1,66
25874,0,0,30
25875,0,0,56
25876,1,1,26
25877,0,0,23
25878,0,0,58
25879,1,1,44
25880,1,1,54
25881,0,0,25
25882,1,1,24
25883,1,1,37
25884,1,1,24
25885,0,0,46
25886,1,1,28
25887,1,1,30
25888,0,0,48
25889,1,1,56
25890,1,1,29
25891,1,1,32
25892,0,0,50
25893,1,1,51
25894,1,1,25
25895,1,1,54
25896,0,0,54
25897,1,1,22
25898,0,0,52
25899,1,1,35
25900,0,0,45
25901,0,0,27
25902,0,0,33
25903,1,1,24
25904,0,0,28
25905,0,0,19
25906,0,0,23
25907,0,0,27
25908,1,1,30
25909,0,0,23
25910,0,0,33
25911,0,0,27
25912,0,0,23
25913,1,1,37
25914,1,1,50
25915,0,0,26
25916,0,0,32
25917,1,1,28
